IMSI,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12
86321fc2f6bbf349bef7c2c9eafc42fb,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010
2f4909eeec434a39332c174fbcaaa2c8,T1100,T1100,T1100,T1100,T1100,T1100,T1100,T1100,HUAWEI T1100,HUAWEI T1100,HUAWEI T1100,HUAWEI T1100
4f2c690fc45e3e02ef0dd4ca5e7eb754,Y220T,Y220T,A218t,K-Touch T81,K-Touch T81,K-Touch T81,A218t,GT-S7568I,GT-S7568I,GT-S7568I,GT-S7568I,GT-S7568I
a3c93ab4e03989c19b0bb7207bf0065a,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00
e9aae4fe4926e15941a28e19c9af1c00,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
b53d3589de835b7de520aee0096b4641,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,G730-U00,G730-U00,G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
e7d1292b853c99d7cca4d9f3c55a4be4,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00
4aa63a740f5042aaee9d137db260d057,U9500,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10
2b5d2e5d16abf10cd7b40b58ce52ae26,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI CRR-CL00,HUAWEI CRR-CL00,HUAWEI MT7-TL10,HUAWEI MT7-TL10
48619e3f03198cf73adeaeca37335a28,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
20815f9618a40bfeb7b7a06deec0fdbf,Y511,Y511,Y511,Y511,Y511,Y511,Y511,Y511,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00
6b81ac532ad10a23d06d32b2c49e5c1b,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,HUAWEI Y310-5000,HUAWEI Y310-5000,HUAWEI Y310-5000,HUAWEI Y310-5000
df4be431de6c6a4795ffb7f7cf903322,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
e846577de62755482af61f1befc9fabe,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
b8f92e9ca319b31d50da89e1f959581d,U8860,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
70b7e8a06ef80df0c0151dbe832aa0e9,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
6f0c87e49fe1b410a09d093147b9aa4f,U9200,U9200,U9200,U9200,U9200,E63-1,E63-1,T8100,HUAWEI T8100,E63-1,E63-1,E63-1
61a783ed9a76dd15f075f996820f715d,Y511,TD16,TD16,TD16,TD16,TD16,TD16,TD16,Lenovo TD16,Lenovo TD16,Lenovo TD16,Lenovo TD16
adbfc2fe9e50497bcb08991ed27daf0b,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
34d5145580a1464ecd7d620d77ab005d,Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),HUAWEI G510-0010,HUAWEI G510-0010,HUAWEI G510-0010,HUAWEI G510-0010
b68888fd260969f35ac35ca3f3c33afb,Y511,Y511,Y511,Y511,Y511,Y511,Y511,V185,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,GiONEE V185
1d7e3b5a8113c6952ff5220f1c484ffb,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,G520-0000,HUAWEI G520-0000,HUAWEI G520-0000,HUAWEI G520-0000,HUAWEI G520-0000
13d7386a1b077f6a21e790fb4e75a864,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
94b705a6611510cedd35408ee4b6ba23,Honor 3C(CU),Honor 3C(CU),Honor 6 Plus,Honor 6 Plus,Honor 6 Plus,Honor 6 Plus,Honor 6 Plus,Honor 6 Plus,PE-UL00,PE-UL00,PE-UL00,PE-UL00
f2c3a892131e44e90f9cc73e98075346,Y310-5000,PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1),PE-I-011(1)
6527b8c9d4cb6eda3ad4b5954136fc5f,G620S-UL00,G620S-UL00,X9070/R2010/R830S/R8000/N5110,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
9a73c203d11e1fcf2435a0a2571ce195,G610-T00,G610-T00,G610-T00,G610-T00,G610-T00,G610-T00,G610-T00,G610-T00,HUAWEI G610-T00,HUAWEI G610-T00,HUAWEI G610-T00,2015617
bd30e726b9a8885a7b1000d0ac7764e2,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Ascend G730,Ascend G730,Ascend G730,Ascend G730,PE-TL10,PE-TL10,PE-TL10,PE-TL10
2a272f13fe790f61ce832a38e0bff3eb,E180,E180,E180,E180,E180,E180,E3276s-150,E3276s-150,E3276s-150,E3276s-150,E372,E372
e1b82a54b4d4715da8084722de190c62,U8860,U8860,U8860,U8860,U8860,Ez609,Ez609,Ez609,Ez609,Ez609,Ez609,Ez609
852d32459cd8b62584858a9cbc87b20a,C8825D,C8825D,C8825D,C8825D,C8825D,C8825D,C8825D,C8825D,HUAWEI C8825D,HUAWEI C8825D,HUAWEI C8825D,HUAWEI C8825D
051da88292ca6892c278bcc9dc3d35c4,T520,T520,T520,T520,T520,T520,T520,T520,HUAWEI B199,HUAWEI B199,SM-T211,SM-T211
6eb824abd4e3583848a2c19594428bf0,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
5c6485270c5231e37107c29386103647,G608-T00,G608-T00,G608-T00,G608-T00,G608-T00,G608-T00,G608-T00,G608-T00,HUAWEI Y516-T00,HUAWEI Y516-T00,HUAWEI Y516-T00,HUAWEI Y516-T00
70d9e5b4f183b3c51b8b5c3c03f61fd1,E1750,E1750,E1750,E1750,E1750,E1750,E1750,E1750,E1750,E1750,E1750,GR-E200
17272984724388f2ae0c67b00c0c376f,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06
4f57c8511247652efba269eabafbb538,P6-T00,P6-T00,P6-T00,Lumia 520,Lumia 520,T552,T552,T552,HUAWEI T552,HUAWEI P6-T00,HUAWEI P6-T00,HUAWEI P6-T00
f214fc7ff84bff3c884fde6a0a7ab77f,P6-U06,iPhone 4,iPhone 4,iPhone 4,iPhone 4,iPhone 4,A3800-d,A3800-d,Lenovo A3800-d,Lenovo A3800-d,Lenovo A3800-d,Lenovo A3800-d
dd06e89c04a11be6d8b69293e8a31ee5,E353,E353,E353,E353,E353,E353,E353,E353,E353,E353,E353,E353
4444223f33b41114eff0cc78832a1529,Y220T,Y220T,Y220T,Y220T,Y220T,Y220T,Y220T,Y220T,HUAWEI Y 220T,HUAWEI Y 220T,HUAWEI Y 220T,HUAWEI Y 220T
ffcd2d70cbcd8906d58c216b00f4d8c5,B199,B199,B199,B199,B199,B199,B199,B199,HUAWEI B199,HUAWEI B199,HUAWEI B199,HUAWEI B199
2582c180dbf879052ab0b4172bf5a11e,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
c2093271ff6a8c482983eced9b64d262,T7320,T7320,T7320,T7320,T7320,T7320,T7320,T7320,HUAWEI T7320,COCA-Z1,COCA-Z1,COCA-Z1
c993bda38a4c4d660bea57dcdc420792,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B,MG323-B
30ff4074177b846a157ea104cac067f3,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
831b8d2db6d46e1415d5af22cf3128c1,Y511,Y511,Y511,Y511,Y511,Y511,Y511,Y511,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00
a9eedc8ff599fb789f17bdcdd844404d,C199,C199,C199,C199,C199,C199,C199,C199,HUAWEI C199s,HUAWEI C199s,HUAWEI C199,HUAWEI C199
9ac96a683067782175426e64b004bf10,Y618-T00,Y618-T00,Y618-T00,Y618-T00,Y618-T00,Y618-T00,Y618-T00,Y618-T00,HUAWEI Y618-T00,HUAWEI Y618-T00,HUAWEI Y618-T00,HUAWEI Y618-T00
43efddb416cf052991aa5ff5035e206c,T8300,T8300,T8300,T8300,T8300,T8300,T8300,T8300,HUAWEI T8300,HUAWEI T8300,HUAWEI T8300,HUAWEI T8300
1e1dbf009b7e7bdc66f315c32b70321c,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
3a463a3f1c56167a071175a0b0e737ab,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,Mu1,Mu1,MU1,MU1
70693c858c14b42b8987c3d70310db7a,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
a2e6a8dd492d75756a12328715c652cb,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261
735608f6dac0363751853601f1c1be6b,GTM900,GTM900,GTM900,GTM900,GTM900,GTM900,GTM900,GTM900,Huawei GTM900,Huawei GTM900,HUAWEIGTM900,HUAWEIGTM900
5c94c793f41dfa3e88032361e3c641dd,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
9aa024203c2f8393d7fe88b7e5f7f8fd,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
731f9d905a251e09941be972ca89e786,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
75549112809d2ce5b54ae72630361dbe,G606-T00,G606-T00,G606-T00,G606-T00,SM-G5308W,SM-G5308W,SM-G5308W,SM-G5308W,SM-G5308W,SM-G5308W,HUAWEI GRA-TL00,HUAWEI GRA-TL00
484f09b359c5c2df34501b44818873c3,E353,E353,E353,E353,E353,E353,E353,E353,E353,E353,E353,E353
a4a15b85f6600745eaabd447246ed70e,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10
6bcbfe0678bc4a78f5f4625aec9d94f4,Y220T,Y220T,Y220T,Y220T,Y220T,Y220T,Y220T,Y220T,HUAWEI Y 220T,HUAWEI Y 220T,HUAWEI Y 220T,HUAWEI Y 220T
5bbd87a38b40ca5ebadd68d86c659a1c,Honor 3C,E63,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
a2977f35fe8b7ce369d82b99a3e0dbec,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
538ac23a27bbada7e988e3bb0e716f4f,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023
83c3e8f8b41dac58ca9cde143fd5fadf,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
d2e5067aacf0180b3db340ac3e19d672,Y511,Y511,Y511,Y511,Y511,Y511,Y511,Y511,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00
1c6cdc66fbcb54fdb315ad81c3a3e680,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
161a68ec2518b3a2d7cff8f4909ef917,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,HUAWEI G606-T00,HUAWEI G606-T00,HUAWEI G606-T00,HUAWEI G606-T00
b6f5cadb694ca8f15a0fb503829994fa,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7-L09(Ascend P7),Ascend P7-L09(Ascend P7),Ascend P7-L09(Ascend P7),HUAWEI P7-L09,HUAWEI P7-L09,HUAWEI C8817L,HUAWEI MT7-CL00
806da103e1c99f2f6cef3f6a00d6b626,Y511,Y511,Y511,Y511,Y511,Y511,Y511,Y511,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00,HUAWEI Y511-T00
ae2208c707f2b9b7ed22e38ca5bf916a,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303
0f6e8c3a819c60bf990ec2bd4cb7d75a,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023
4a5d08100eab4eb6e6e179800e197601,G620,G620,G620,G620,G620,G620,G620,iPhone 6 (A1586),HUAWEI G620-L75,HUAWEI G620-L75,HUAWEI G620-L75,HUAWEI G620-L75
55cc329b3b0dceefb039cbc74943de1f,Y220T,S188,One SU(T528w),One SU(T528w),One SU(T528w),One SU(T528w),S188,S188,Bird S188,Bird S188,BIRDS188,HG-M680
38756509b9e1d4cf2df0ea16eb91a794,Y535D,Y535D,Y535D,Y535D,Y535D,Y535D,A300t,A300t,Lenovo A300t,Lenovo A300t,Lenovo A300t,Lenovo A300t
2a8e4952353d797153b688ad7caa9c1c,H60-L02,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279,SCH-W279
e5bf74d0085a2a21b3a96d59d9ffc797,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
e366d7a2287cd9989a1bb5f45f901d95,Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),Honor 3C(CM),H30-T10,H30-T10,H30-T10,H30-T10
1d151a264fc400c09b54c04420a49564,T9510E,T9510E,T9510E,T9510E,T9510E,SM-G5108Q,SM-G5108Q,SM-G5108Q,SM-G5108Q,HUAWEI T8950,HUAWEI T8950,HUAWEI T8950
b8cc4f8ea31af69c383590d193343066,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,HUAWEI G606-T00,HUAWEI G606-T00,HUAWEI G606-T00,HUAWEI G606-T00
301ac8bf7d7dbf34b599ce5d231990a7,T8833,T8833,T8833,T8833,T8833,T8833,T8833,T8833,RM-1110,RM-1110,RM-1110,2014811
3d8f24ca362ccc8541cc5575b3895e1f,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,H60-L02,H60-L02,H60-L02,H60-L02
d181b41a591d1ea84564b8f35b920c19,Y220T,Y220T,S899,S899,S899,S899,S899,S899,SUNVAN S899,SUNVAN S899,SUNVAN S899,Lenovo A320t
652bf1bbb0c401ea270c584b5d3e58f0,MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),HUAWEI MT2-L05,HUAWEI MT2-L05,HUAWEI G7-UL00,HUAWEI MT2-L05
cf456c8ae6d6449ea733c752bf696355,U8800,U8800,U8800,U8800,U8800,U8800,U8800,U8800,"U8800, U8800, IDEOS X5","U8800, U8800, IDEOS X5","U8800,U8800,IDEOSX5","U8800,U8800,IDEOSX5"
6b82f40c80ab96a02db6c95b84c721b2,Y511-U00,Y511-U00,Y511-U00,Y511-U00,Y511-U00,Y511-U00,Y511-U00,Y511-U00,HUAWEI Y511-U00,HUAWEI Y511-U00,HUAWEI Y511-U00,HUAWEI Y511-U00
dd055a798c661680ddd5f4c69c9f1bad,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
edce4a4a3a5909658e0f72d1a2f6288d,U8860,U8860,U8860,U8860,U8860,U8860,U8860,U8860,HUAWEI U8860,HUAWEI U8860,HUAWEIU8860,HUAWEIU8860
1190df1a596657b113c5454a33d51ac3,U8950D,U8950D,U8950D,U8950D,U8950D,U8950D,U8950D,U8950D,HUAWEI U8950D,HUAWEI U8950D,HUAWEI U8950D,HUAWEI U8950D
0e1aea290b56ff5e315079f5890d7a97,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,NX508J/NX509J/NX510J/NX511/NX512J,NX508J/NX509J/NX510J/NX511/NX512J,NX508J/NX509J/NX510J/NX511/NX512J,NX511J,NX511J,NX511J,NX511J
1044b90d794d26b90525bffb68902bc5,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023
d936f920871f9541c21e4c4ede60522b,Y511,Y511,Y511,Y511,Y511,H3X,H3X,H3X,2014911,2014911,2014911,2014911
bf7fb0bd4daf4e3d7171aa54cbde42cb,T8828,T8828,T8828,T8828,T8828,T8828,T8828,T8828,HUAWEI T8828,HUAWEI T8828,HUAWEI T8828,HUAWEI T8828
4991e80c75f748a85c11733c6555302e,U8825D,U8825D,U8825D,U8825D,U8825D,U8825D,U8825D,U8825D,HUAWEI U8825D,HUAWEI U8825D,HUAWEI U8825D,A1526
8f4ad4b9fd1ab8752d9fc57f3f584040,G8600,iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),A1586,A1586,A1586,A1586
62568a93f1695ff96611331af5ec36a6,U8661,U8661,U8661,U8661,U8661,U8661,U8661,U8661,HUAWEI U8661,HUAWEI U8661,HUAWEI U8661,HUAWEI U8661
a9b1a7d21ee45839b09135634c4e2ac8,G7,G7,G7,G7,G7,G7,G7,G7,HUAWEI G7-TL00,HUAWEI G7-TL00,HUAWEI G7-TL00,HUAWEI G7-TL00
0b98c9c48f4073631d89d77d1ce02421,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00
39b6a76e398e7af03ed9d3c21a93dd8e,U8860,U8860,U8860,U8860,U8860,U8860,Honor 4X CT,Honor 4X CT,Che1-CL10,Che1-CL10,Che1-CL10,Che1-CL10
282e288750ae91d139b5386cb4583cb8,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303
813f598f33e237b422fd339e1a2423b3,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303
317b5f64de670c2c14a52e8c1648fa2b,MediaPad X1 7.0,MediaPad X1 7.0,MediaPad X1 7.0,MediaPad X1 7.0,MediaPad X1 7.0,MediaPad X1 7.0,MediaPad X1 7.0,MediaPad X1 7.0,T1-823L,T1-823L,7D-503L,7D-503L
efb7b406969fd6619e7992aef164c30b,C8816D,C8816D,C8816D,C8816D,C8816D,C8816D,C8816D,C8816D,HUAWEI Y330-C00,HUAWEI Y330-C00,HUAWEI C8816D,HUAWEI Y330-C00
e3ede7e75804a01a9aea10a2a47f83a0,T8951,T8951,T8951,T8951,T8951,T8951,T8951,T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951
0d60ddd3dedc472503effdae5c0db7c9,E2130s-1,E2130s-1,E2130s-1,E2130s-1,E2130s-1,C8817D,C8817D,C8817D,C8817D,C8817D,C8817D,C8817D
1fca56a8aba6df98df9247d72825b072,E303,E303,E303,E303,E303,E303,E303,E303,E303,PT1608,PT1608,A1699
0cc06e990f97ef8185ce8a402f0f1da4,E261,E5730Ws-1,E5730Ws-1,E261,E261,E261,E261,E261,"HUAWEI E5730s-2,E5730s-2",GT-N7100,"HUAWEIE5730S-2,E5730S-2","HUAWEIE5730S-2,E5730S-2"
ab3af637c69683aa3efe581423b3bcfd,MT1-T00,MT1-T00,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,MT1-T00,MT1-T00,HUAWEI MT1-T00,HUAWEI MT1-T00,HUAWEI MT1-T00,HUAWEI MT1-T00
8174290911e54076a1460627ff8fafc7,T2010,T2010,T2010,T2010,T2010,T2010,T2010,T2010,HUAWEI T2010,HUAWEI T2010,HUAWEIT2010,HUAWEIT2010
943ad56e2e9aaeba23e639ed866d4a1c,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
5e6f384326ba60d22da677d80a55ee77,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
714ece0b4a96ec5218404f133b183fab,Y550,Y550,Y550,Y550,Y550,Y550,Y550,Y550,H30-C00,H30-C00,H30-C00,H30-C00
1945e96f6efa3e1ea10c1ef6f913e8a8,E303,E303,E303,E303,E303,E303,E303,E303,A1332,A1332,A1332,A1332
5a06a1bf06c59b7c88c30d2b73f76109,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220s-1,E5220S-1,E5220S-1
9c0574b13f31cac42f1fc443ced897c6,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261
ad623732b7966107f703b3883884b08f,G6301,G6301,G6301,G6301,G6301,G6301,G6301,G6301,HUAWEI G6-T00,HUAWEI G6-T00,HUAWEI G6-T00,HUAWEI G6-T00
c609e22318e401fb58700f067f554b9e,Honor 3C,Honor 3C,GT-N7100(Galaxy Note 2),GT-N7100(Galaxy Note 2),GT-N7100(Galaxy Note 2),GT-N7100(Galaxy Note 2),GT-N7100(Galaxy Note 2),SM-N9002(Galaxy Note 3),SM-N9002,SM-N9002,SM-N9002,SM-N9002
03e573d7a0e3a6b043956d0288ccf9f5,P6-U06,P6-U06,P6-U06,K-Touch L810,ONE A1001/ONEPLUS A0001/ONE A0001,Honor 4X,Honor 4X,ONE A1001/ONEPLUS A0001/ONE A0001,2014915,2014915,2014915,2014915
5eb92ecff946ea25e0dd2896a8f65380,Y220-T10,Y220-T10,Y220-T10,Y220-T10,Y220-T10,Y220-T10,Y220-T10,M901C,ZTE Q301C,Nokia 7260,NOKIA7260,2015561
7914f26916b3e491d1f6578afd72faa2,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
ec0dc341bb0f1609dc0e0fdc0acada04,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303,E303
41c9c2e19bd0e2ed69ecbe96601e68a5,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
f0121f9594d9af77699d3099f21d0e96,C8816D,C8816D,C8816D,C8816D,C8816D,C8816D,C8816D,C8816D,HUAWEI C8816D,HUAWEI C8816D,HUAWEIC8816D,HUAWEIC8816D
9ef25b6f695135094df5844520c68812,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-T00,HUAWEI G730-T00,HUAWEI G700-T01,HUAWEI G730-T00
e384de0152bb18be6b0b41e4d937b7ae,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
ededa25bfd28e321d16131f18fe2c305,U5500,U5500,U5500,U5500,U5500,U5500,U5500,U5500,GT-S7568,H60-L01,H60-L01,H60-L01
4e0e0294c8702c943c24b9261a542be4,P6S-U06,P6S-U06,P6S-U06,P6S-U06,P6S-U06,P6S-U06,P6S-U06,P6S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06
aa72782c533527acee38c4c6430489bd,U5500,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02
979f0e59cd1812adf4ff32924da49b7b,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
e742cc02ce6a93e7c99c835f6e7623c4,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00,Hol-T00
ef8f48a363f7b7d1ac3059b11b1d5641,C8813,C8813,C8813,C8813,C8813,C8813,C8813,C8813,HUAWEI C8813D,HUAWEI C8813D,HUAWEI C8813D,HUAWEI C8813D
